busco_id,chromosome,bin_id,overlap_percentage
75173at7147,OU343119.1,OU343119.1_bin_192,100.0
75455at7147,OU343119.1,OU343119.1_bin_150,100.0
75965at7147,OU343119.1,OU343119.1_bin_116,100.0
119940at7147,OU343119.1,OU343119.1_bin_199,100.0
163233at7147,OU343119.1,OU343119.1_bin_155,100.0
164810at7147,OU343119.1,OU343119.1_bin_205,100.0
165189at7147,OU343119.1,OU343119.1_bin_145,36.71527036867686
165189at7147,OU343119.1,OU343119.1_bin_146,56.450292694767626
165189at7147,OU343119.1,OU343119.1_bin_147,6.834436936555516
166851at7147,OU343119.1,OU343119.1_bin_150,19.047191011235956
166851at7147,OU343119.1,OU343119.1_bin_151,80.95280898876405
